post_id,duration,media_type,likes,comments,shares,saves,reach,impressions,caption_length,hashtags_count,followers,traffic_source,engagement_rate,content_category,duration_seconds,engagement_total
IG0007751,25:23,Reel,118507,1893,4248,13015,132509,492121,1266,1,884,Hashtags,27.973404914644977,Travel,1523,137663
IG0007752,25:23,Reel,24847,9383,2980,8597,1047085,1192266,909,12,650,Explore,3.8420117658307795,Technology,1523,45807
IG0007753,25:23,Photo,146527,3711,390,9280,234279,280220,1595,5,130,External,57.0651630861466,Music,1523,159908
IG0007754,25:23,Reel,24909,1330,1780,2436,1072478,1338032,215,11,64,Profile,2.2761040094706257,Fitness,1523,30455
IG0007755,25:23,Photo,60035,9436,1929,13482,458638,604990,2086,6,245,Hashtags,14.03031455065373,Beauty,1523,84882
IG0007756,25:23,Carousel,127041,3520,4993,11935,1565492,1571962,2131,29,934,Reels Feed,9.382478711317448,Comedy,1523,147489
IG0007757,25:23,Photo,149120,8503,4289,14559,1619352,1931388,1354,13,293,Profile,9.137004061327914,Comedy,1523,176471
IG0007758,25:23,Video,25742,4129,3129,11406,796053,861733,1242,16,453,Reels Feed,5.153104267795245,Food,1523,44406
IG0007759,25:23,Video,63399,3069,2931,9784,440715,908378,2108,12,652,Reels Feed,8.716965844615347,Food,1523,79183
IG0007760,25:23,Reel,7124,8161,1699,9651,834601,1321444,1319,12,976,Hashtags,2.0155980881520517,Music,1523,26635
IG0007761,25:23,Photo,56644,2192,1070,11415,917447,1024670,732,14,256,Explore,6.960387246625743,Music,1523,71321
IG0007762,25:23,Reel,130398,621,824,7989,1612984,1904635,1411,6,76,Profile,7.341669138706367,Photography,1523,139832
IG0007763,25:23,Reel,165171,978,3606,13218,1066078,1209601,1098,1,763,Home Feed,15.126723605552575,Travel,1523,182973
IG0007764,25:23,Photo,142205,8737,3501,12146,1625529,2013221,1817,16,999,External,8.274749766667446,Fashion,1523,166589
IG0007765,25:23,Reel,196699,2702,347,13152,463493,637847,1786,7,355,Explore,33.37791037662637,Beauty,1523,212900
IG0007766,25:23,Carousel,99868,9467,3713,8163,449828,931426,1232,17,431,Profile,13.013486847049577,Food,1523,121211
IG0007767,25:23,Reel,9072,1932,1629,11502,232249,365437,223,14,694,Profile,6.604421555562244,Fashion,1523,24135
IG0007768,25:23,Photo,81106,4433,361,8634,1404572,1861087,1495,13,469,Hashtags,5.079504612089601,Fashion,1523,94534
IG0007769,25:23,Reel,83466,5488,2452,1163,1943143,2244141,50,20,744,Home Feed,4.124919067028319,Travel,1523,92569
IG0007770,25:23,Photo,129640,7951,2765,12932,1983219,2050943,1022,8,127,Hashtags,7.474025362967182,Lifestyle,1523,153288
IG0007771,25:23,Carousel,159312,9847,455,8025,1757773,1886035,463,4,563,Explore,9.418648116286283,Lifestyle,1523,177639
IG0007772,25:23,Carousel,22346,6037,1703,14262,1755322,2243683,317,17,539,Reels Feed,1.976571556677124,Food,1523,44348
IG0007773,25:23,Photo,166783,4193,3874,6911,1907205,2258363,633,9,20,Explore,8.048351837149298,Fitness,1523,181761
IG0007774,25:23,Video,47367,1576,2864,7235,876100,1029930,1577,0,900,Home Feed,5.7326226054197855,Travel,1523,59042
IG0007775,25:23,Reel,18008,419,1702,4384,1549079,1851293,67,2,578,Explore,1.3241015873770385,Travel,1523,24513
IG0007776,25:23,Carousel,61345,4124,4785,13507,957636,1262876,995,7,867,Profile,6.632559332824442,Technology,1523,83761
IG0007777,25:23,Carousel,168797,1435,44,14890,987730,1153577,1344,14,689,Reels Feed,16.051464271565745,Fashion,1523,185166
IG0007778,25:23,Photo,86728,2799,137,10639,1714578,1904111,747,14,909,Home Feed,5.267707607382133,Technology,1523,100303
IG0007779,25:23,Video,145523,2571,2898,10839,1179019,1316303,1719,5,763,Hashtags,12.294357758054186,Fashion,1523,161831
IG0007780,25:23,Reel,172923,4174,1244,9044,1636092,2122667,1204,1,578,Profile,8.827809543371618,Lifestyle,1523,187385
IG0007781,25:23,Photo,194575,6723,3803,3001,1873342,2021538,1865,12,33,Explore,10.294241315275796,Food,1523,208102
IG0007782,25:23,Carousel,91551,9218,2180,10460,1093563,1582119,1677,10,91,Home Feed,7.168171294321097,Beauty,1523,113409
IG0007783,25:23,Video,9409,949,4609,5099,748970,1110169,1920,3,289,Home Feed,1.8074725559802156,Lifestyle,1523,20066
IG0007784,25:23,Carousel,187932,2460,1176,4725,1572195,1846703,952,15,606,Hashtags,10.629375703618829,Travel,1523,196293
IG0007785,25:23,Carousel,179011,682,4617,3846,1364926,1453071,193,15,800,External,12.948851088487762,Beauty,1523,188156
IG0007786,25:23,Carousel,192901,8537,1462,3567,1513939,1692843,2144,10,599,Explore,12.19646476371406,Music,1523,206467
IG0007787,25:23,Photo,136295,8702,1082,2693,1355023,1592484,498,8,712,Explore,9.342134677648254,Beauty,1523,148772
IG0007788,25:23,Photo,165674,6760,1279,8132,538075,894747,1939,22,452,Home Feed,20.323622208289045,Beauty,1523,181845
IG0007789,25:23,Carousel,155037,9909,794,612,1987323,2246363,880,3,252,Home Feed,7.405392627994674,Lifestyle,1523,166352
IG0007790,25:23,Photo,103744,2821,1510,8293,1968484,2186907,303,8,387,Hashtags,5.321122480288371,Travel,1523,116368
IG0007791,25:23,Photo,72017,5823,550,11821,281761,290229,2157,4,145,Hashtags,31.082696767035685,Beauty,1523,90211
IG0007792,25:23,Video,178690,7157,700,5122,1656738,2062810,51,15,871,Reels Feed,9.291645861712906,Lifestyle,1523,191669
IG0007793,25:23,Carousel,83049,4766,2921,5019,1353808,1812147,1796,30,933,External,5.284063599696934,Lifestyle,1523,95755
IG0007794,25:23,Reel,29200,2703,3164,4351,1353641,1697023,185,14,890,External,2.322773468597656,Beauty,1523,39418
IG0007795,25:23,Carousel,122408,3910,1293,9769,161654,200958,1513,13,929,Reels Feed,68.36254341703241,Fashion,1523,137380
IG0007796,25:23,Video,149777,5032,139,2372,1262154,1734015,1134,2,260,Reels Feed,9.072585877284798,Travel,1523,157320
IG0007797,25:23,Photo,174739,8118,1264,6094,1756815,2061920,2112,20,152,Profile,9.22513967564212,Comedy,1523,190215
IG0007798,25:23,Reel,138322,8478,4399,11592,528232,972620,1669,18,139,Home Feed,16.73736916781477,Beauty,1523,162791
IG0007799,25:23,Carousel,115936,6108,4203,14666,1938017,2332876,189,21,258,Home Feed,6.040312472673215,Technology,1523,140913
IG0007800,25:23,Photo,63064,9496,1180,14766,97514,313107,483,29,886,Hashtags,28.267014151711717,Technology,1523,88506
IG0007801,25:23,Carousel,37206,2669,3167,12742,1207503,1648010,1530,23,627,External,3.3849309166813306,Music,1523,55784
IG0007802,25:23,Carousel,42626,2832,3370,6102,1141997,1355217,1431,2,22,External,4.053225424415426,Travel,1523,54930
IG0007803,25:23,Carousel,169044,5100,1475,9299,752013,1000140,417,1,394,Home Feed,18.489211510388547,Lifestyle,1523,184918
IG0007804,25:23,Reel,33273,6897,2702,12864,899808,1356174,138,1,91,Home Feed,4.1097971204284995,Photography,1523,55736
IG0007805,25:23,Reel,75198,3182,1206,4556,175931,420603,867,10,863,Reels Feed,20.005087933276748,Food,1523,84142
IG0007806,25:23,Reel,185975,8822,3081,2062,366923,388674,1981,26,952,Home Feed,51.44156799785938,Fitness,1523,199940
IG0007807,25:23,Photo,121171,2824,1486,2334,622935,777459,1895,1,337,Reels Feed,16.44009523331777,Photography,1523,127815
IG0007808,25:23,Photo,31779,9321,263,12340,1481214,1953925,1814,25,686,Home Feed,2.7484678275778243,Travel,1523,53703
IG0007809,25:23,Carousel,111432,8050,3756,12462,1214288,1517553,1927,9,441,Profile,8.942027065941025,Travel,1523,135700
IG0007810,25:23,Carousel,139915,2609,599,13572,842481,919748,1103,24,651,External,17.03673180044969,Beauty,1523,156695
IG0007811,25:23,Video,98679,4768,1896,13378,851198,1347220,1163,30,661,Reels Feed,8.81229494811538,Beauty,1523,118721
IG0007812,25:23,Reel,88977,2182,4979,1952,723796,757459,2012,29,661,External,12.94987583486367,Photography,1523,98090
IG0007813,25:23,Reel,41006,8511,2587,2712,1248325,1503108,1520,24,608,External,3.646843739771194,Lifestyle,1523,54816
IG0007814,25:23,Video,143266,7324,4872,2737,423420,630803,2010,5,205,External,25.078986624984346,Music,1523,158199
IG0007815,25:23,Carousel,133719,4661,4147,7228,1180927,1419989,2074,27,375,Explore,10.546208456544381,Beauty,1523,149755
IG0007816,25:23,Video,155069,4017,1618,4881,584217,961602,1060,4,665,External,17.21970212208377,Fitness,1523,165585
IG0007817,25:23,Video,126737,4609,161,4895,1919718,2158758,498,27,895,Reels Feed,6.318540568234142,Fitness,1523,136402
IG0007818,25:23,Reel,85339,4698,2078,314,937375,1324963,124,1,627,External,6.9759683855322745,Music,1523,92429
IG0007819,25:23,Video,63282,6063,3636,4265,1576505,2060676,14,4,387,Reels Feed,3.7485757101067807,Fashion,1523,77246
IG0007820,25:23,Carousel,111823,7180,1781,5075,1293171,1755797,1656,24,19,Profile,7.168197690279684,Fashion,1523,125859
IG0007821,25:23,Photo,56202,64,4520,13051,960519,1013103,801,13,558,Hashtags,7.288202680280287,Travel,1523,73837
IG0007822,25:23,Carousel,184063,2663,455,1670,1246366,1466962,654,28,866,External,12.87361226807511,Beauty,1523,188851
IG0007823,25:23,Video,126407,9827,3178,2869,1196225,1425009,1724,11,239,Explore,9.98456851851462,Technology,1523,142281
IG0007824,25:23,Video,38801,4320,1755,1691,1785167,1974580,1064,5,56,Reels Feed,2.358324301876855,Photography,1523,46567
IG0007825,25:23,Video,163082,9801,1167,1391,900160,1362447,968,13,496,Explore,12.876904569498851,Comedy,1523,175441
IG0007826,25:23,Reel,181671,9749,4529,3801,971093,1129823,143,15,183,Profile,17.67976045805405,Music,1523,199750
IG0007827,25:23,Video,68113,3604,4504,690,1569894,1719116,2182,9,445,Profile,4.473869128086761,Travel,1523,76911
IG0007828,25:23,Photo,116987,8934,1012,10067,1948537,2408172,2037,18,447,External,5.688962416305812,Technology,1523,137000
IG0007829,25:23,Reel,126270,6932,957,11337,189034,426216,1047,25,411,Explore,34.13668187022543,Beauty,1523,145496
IG0007830,25:23,Photo,17099,6974,4583,13053,1430880,1874832,625,20,555,Home Feed,2.2246793312680815,Technology,1523,41709
IG0007831,25:23,Reel,120540,5010,2532,9505,1082388,1251532,1188,6,582,Explore,10.993486383088886,Technology,1523,137587
IG0007832,25:23,Carousel,71491,1997,3802,3893,282109,684721,1920,16,333,Explore,11.856361934276881,Music,1523,81183
IG0007833,25:23,Carousel,85902,5837,1382,10477,928011,996788,445,8,488,Reels Feed,10.393182903485997,Travel,1523,103598
IG0007834,25:23,Video,63803,5652,2796,9475,1672771,2076851,1808,7,547,Explore,3.9350921178264593,Lifestyle,1523,81726
IG0007835,25:23,Reel,117093,5806,2239,5449,1836582,1976261,1733,23,578,Hashtags,6.607781057259138,Fitness,1523,130587
IG0007836,25:23,Reel,42140,2649,4297,9961,855319,1118283,479,0,620,Home Feed,5.28014822723765,Photography,1523,59047
IG0007837,25:23,Video,12575,5524,4379,12878,859344,1212306,908,20,913,Reels Feed,2.9164253909491498,Travel,1523,35356
IG0007838,25:23,Reel,96160,866,3498,450,1819249,2306715,575,28,776,Profile,4.377393826285432,Comedy,1523,100974
IG0007839,25:23,Carousel,100392,3622,4619,14806,378278,481489,947,28,119,External,25.63693043870161,Technology,1523,123439
IG0007840,25:23,Video,151096,7917,2217,2312,330628,549088,1237,26,726,Explore,29.784296870446997,Lifestyle,1523,163542
IG0007841,25:23,Carousel,58310,9530,1355,3691,1686765,1819097,2173,24,184,Profile,4.006713220900259,Music,1523,72886
IG0007842,25:23,Video,94642,8792,1988,5080,1009637,1280754,1429,11,281,Home Feed,8.627886385675938,Food,1523,110502
IG0007843,25:23,Reel,102411,9049,3405,5152,1417427,1603140,1317,14,584,Profile,7.486370497897875,Photography,1523,120017
IG0007844,25:23,Video,71284,9907,3832,1927,1069859,1153683,39,14,473,Home Feed,7.536732360622459,Photography,1523,86950
IG0007845,25:23,Carousel,128099,3163,1497,12075,561707,852477,863,8,774,Hashtags,16.989783888597582,Fitness,1523,144834
IG0007846,25:23,Carousel,48179,202,57,8220,1615106,1714304,1615,3,402,Hashtags,3.3050147465093707,Food,1523,56658
IG0007847,25:23,Carousel,95039,7758,4877,1834,712327,1092157,717,6,239,Profile,10.026763551394167,Beauty,1523,109508
IG0007848,25:23,Photo,90793,9985,1246,9574,833970,1239408,1577,0,615,Hashtags,9.004137459174057,Food,1523,111598
IG0007849,25:23,Carousel,34521,9967,2914,4883,1611790,1639127,1546,4,364,Hashtags,3.1898077452204743,Technology,1523,52285
IG0007850,25:23,Photo,3028,5580,2087,3579,638844,777520,1507,25,464,Explore,1.835837020269575,Technology,1523,14274
IG0007851,25:23,Photo,157712,2666,4359,13660,1660547,1986905,1613,1,452,Profile,8.97863762988165,Technology,1523,178397
IG0007852,25:23,Photo,140031,4153,2775,718,209009,526105,261,19,737,Hashtags,28.069871983729485,Technology,1523,147677
IG0007853,25:23,Reel,156473,4820,2178,10513,175221,523510,848,30,791,Hashtags,33.234131153177586,Travel,1523,173984
IG0007854,25:23,Video,135309,9852,2062,4692,1776425,1795486,524,14,114,Hashtags,8.46094038048751,Photography,1523,151915
IG0007855,25:23,Reel,34252,8207,3630,10100,1984816,2316895,327,25,593,Explore,2.425185431363959,Food,1523,56189
IG0007856,25:23,Reel,94640,3102,3557,13777,41279,353494,1425,19,599,Hashtags,32.553876444861864,Photography,1523,115076
IG0007857,25:23,Reel,128262,4614,1942,6247,1471403,1817635,803,17,614,Hashtags,7.760909093409843,Comedy,1523,141065
IG0007858,25:23,Photo,195855,6779,1510,4728,1244182,1385992,1758,9,670,Home Feed,15.070216855508544,Food,1523,208872
IG0007859,25:23,Video,33346,3831,261,2739,801860,1254343,1280,25,656,Home Feed,3.2030313877464143,Travel,1523,40177
IG0007860,25:23,Carousel,871,8511,4152,6495,1853156,2175871,578,6,621,External,0.9205049380225208,Comedy,1523,20029
IG0007861,25:23,Reel,136371,6277,345,14854,428523,783393,1754,4,657,Home Feed,20.149146086319384,Photography,1523,157847
IG0007862,25:23,Video,16895,7498,4241,6981,199269,691628,1849,3,36,External,5.1494444990659725,Comedy,1523,35615
IG0007863,25:23,Reel,168288,4545,3279,13339,907032,915835,904,26,737,Hashtags,20.686149797725573,Fitness,1523,189451
IG0007864,25:23,Carousel,140383,2380,344,7815,1224673,1500284,2029,19,709,Hashtags,10.059562056250684,Comedy,1523,150922
IG0007865,25:23,Photo,174231,6032,4804,9288,687117,1183481,704,17,361,Profile,16.42231687707703,Food,1523,194355
IG0007866,25:23,Carousel,189125,8148,1356,3733,1355881,1683743,464,24,569,Reels Feed,12.018580032700953,Technology,1523,202362
IG0007867,25:23,Carousel,172737,8532,1768,10928,47421,321520,519,18,482,Hashtags,60.32750684249814,Technology,1523,193965
IG0007868,25:23,Reel,38530,4870,3947,4056,1658570,1966954,1905,24,85,Reels Feed,2.6133300524567424,Beauty,1523,51403
IG0007869,25:23,Video,42340,6290,624,7260,1256867,1725129,1976,7,436,External,3.2759289305321513,Photography,1523,56514
IG0007870,25:23,Photo,129383,7055,3062,253,1025973,1420202,51,6,505,External,9.840360737416226,Fitness,1523,139753
IG0007871,25:23,Carousel,165073,6518,2184,11355,1172327,1321089,758,24,551,External,14.013438912896861,Food,1523,185130
IG0007872,25:23,Photo,55734,5106,3850,7646,1452629,1566455,798,23,802,Home Feed,4.617815385695727,Food,1523,72336
IG0007873,25:23,Photo,170921,7475,304,1874,1865701,2162122,917,26,929,External,8.351702632876405,Music,1523,180574
IG0007874,25:23,Video,155737,4499,3640,2432,1201345,1465567,212,14,568,Explore,11.347690006666362,Fashion,1523,166308
IG0007875,25:23,Reel,155215,8114,1114,6698,1087484,1191554,827,22,45,Home Feed,14.362840458762255,Photography,1523,171141
IG0007876,25:23,Video,37285,6027,2533,11780,1261763,1610546,286,18,305,Home Feed,3.577979144960777,Food,1523,57625
IG0007877,25:23,Photo,135610,7091,3111,5302,1273631,1732530,1072,11,20,Hashtags,8.722157769273837,Lifestyle,1523,151114
IG0007878,25:23,Reel,13184,7364,2969,7844,1538932,1580840,845,15,555,External,1.983818729283166,Food,1523,31361
IG0007879,25:23,Reel,118932,9075,1053,13978,1133072,1167532,1883,1,931,Explore,12.251313026109777,Music,1523,143038
IG0007880,25:23,Photo,95790,7389,3075,9539,889821,1368348,989,4,790,Home Feed,8.462247907695994,Comedy,1523,115793
IG0007881,25:23,Photo,11866,1681,2082,4784,1278171,1493965,1254,0,144,External,1.3663640045114844,Travel,1523,20413
IG0007882,25:23,Carousel,98816,9595,4270,14544,10701,499069,1382,1,760,Profile,25.49246697350467,Travel,1523,127225
IG0007883,25:23,Carousel,25491,7979,2533,6600,976417,1075584,2116,24,751,Explore,3.960917975722956,Lifestyle,1523,42603
IG0007884,25:23,Photo,164268,7747,4428,7984,949342,1189408,1289,22,9,Hashtags,15.505781027200086,Lifestyle,1523,184427
IG0007885,25:23,Video,32281,5963,3397,14204,776244,1106167,761,8,843,External,5.04851437441182,Beauty,1523,55845
IG0007886,25:23,Photo,137363,3406,4075,6311,1913557,2022798,351,6,505,Profile,7.472570172602504,Travel,1523,151155
IG0007887,25:23,Carousel,32913,8011,3195,6416,1250134,1730236,641,26,108,External,2.9206998351669946,Comedy,1523,50535
IG0007888,25:23,Carousel,81657,5407,1691,11050,528701,824917,1110,29,173,Hashtags,12.098792969474506,Travel,1523,99805
IG0007889,25:23,Video,50536,6846,3814,545,1107981,1209659,413,7,21,Home Feed,5.104000383579174,Fashion,1523,61741
IG0007890,25:23,Carousel,123966,7170,4542,1524,82707,246840,1422,28,76,Reels Feed,55.58337384540592,Photography,1523,137202
IG0007891,25:23,Photo,59163,7924,1360,9451,93742,332651,1648,6,3,Hashtags,23.41733528532907,Travel,1523,77898
IG0007892,25:23,Reel,138269,4008,130,8457,125101,552687,168,19,359,Profile,27.296462554755223,Technology,1523,150864
IG0007893,25:23,Carousel,131171,814,4198,6883,1545039,1938012,2142,25,972,Home Feed,7.382100833224975,Beauty,1523,143066
IG0007894,25:23,Carousel,165830,2568,4028,8767,606007,728497,822,18,377,Profile,24.872168313664982,Music,1523,181193
IG0007895,25:23,Reel,17983,2597,3759,1555,1970732,2192301,1510,12,161,Home Feed,1.1811334301266112,Lifestyle,1523,25894
IG0007896,25:23,Carousel,77498,3276,4263,8552,1586520,1655834,260,30,263,Home Feed,5.6520762346950235,Fashion,1523,93589
IG0007897,25:23,Video,186856,3071,1702,9382,1519712,1609551,997,4,44,Reels Feed,12.488638135728536,Lifestyle,1523,201011
IG0007898,25:23,Video,132177,405,1522,13898,1241010,1599331,1038,10,530,Explore,9.253994326377716,Beauty,1523,148002
IG0007899,25:23,Video,103014,7478,1694,1002,1627943,1663134,171,19,862,Reels Feed,6.805705373108842,Food,1523,113188
IG0007900,25:23,Reel,146848,828,3,13511,470853,846282,1106,23,793,External,19.046842541847752,Fashion,1523,161190
IG0007901,25:23,Photo,84241,6285,2573,2025,1015470,1207347,2174,27,206,External,7.878762277953231,Fitness,1523,95124
IG0007902,25:23,Video,55496,464,3675,10814,1694548,2169113,756,20,33,Profile,3.2478252631375133,Fashion,1523,70449
IG0007903,25:23,Carousel,141432,6191,1395,14088,388752,532793,654,14,719,Profile,30.613390190937196,Beauty,1523,163106
IG0007904,25:23,Video,32847,3357,4956,12801,1166622,1642932,2039,25,99,External,3.284432952794151,Music,1523,53961
IG0007905,25:23,Carousel,177443,6120,3777,13582,558303,904294,645,26,336,Home Feed,22.21865897595251,Fashion,1523,200922
IG0007906,25:23,Photo,21349,5693,1238,4334,819915,1182103,29,1,99,Hashtags,2.758981239367466,Beauty,1523,32614
IG0007907,25:23,Photo,100446,1824,45,7491,1154507,1264359,271,13,746,Hashtags,8.684716919798886,Comedy,1523,109806
IG0007908,25:23,Photo,121536,7251,4123,4907,460252,884987,527,29,203,Explore,15.57277112545156,Photography,1523,137817
IG0007909,25:23,Reel,183928,6830,335,4868,1578841,1722255,2170,4,653,Explore,11.37816409300597,Travel,1523,195961
IG0007910,25:23,Carousel,83054,4553,170,10021,356228,811036,589,25,346,Reels Feed,12.058404312508939,Comedy,1523,97798
IG0007911,25:23,Carousel,30093,1525,2054,4334,312035,489320,1369,23,548,Reels Feed,7.767105370718548,Beauty,1523,38006
IG0007912,25:23,Video,174673,1368,3085,5184,1820138,2102580,1781,28,753,Hashtags,8.765897135899705,Technology,1523,184310
IG0007913,25:23,Photo,135836,390,4962,9558,736146,858143,1040,12,586,Home Feed,17.56653611344496,Food,1523,150746
IG0007914,25:23,Carousel,67416,8742,3854,9718,264636,401367,856,20,305,Explore,22.356098034965505,Travel,1523,89730
IG0007915,25:23,Video,5792,5350,334,5700,514817,911507,923,24,492,Explore,1.8843519578017502,Technology,1523,17176
IG0007916,25:23,Carousel,106764,1008,3125,6972,208018,332272,1106,16,33,Explore,35.473648095536184,Music,1523,117869
IG0007917,25:23,Reel,188762,4635,1018,7659,1611990,1661083,1496,8,407,Explore,12.165195839100154,Lifestyle,1523,202074
IG0007918,25:23,Carousel,166865,4544,4529,13740,1424718,1621264,1982,16,926,Reels Feed,11.699390105497933,Fitness,1523,189678
IG0007919,25:23,Video,32345,6599,1186,7820,1310176,1542532,1445,27,98,Hashtags,3.1085254633291237,Travel,1523,47950
IG0007920,25:23,Video,180633,421,1679,11116,1162200,1524552,1414,3,639,Home Feed,12.715145170515665,Comedy,1523,193849
IG0007921,25:23,Photo,53934,2801,1103,307,1603551,1999486,623,17,763,Profile,2.907997355320317,Food,1523,58145
IG0007922,25:23,Carousel,113527,3151,1844,14012,1093922,1156022,1806,16,7,Reels Feed,11.464660707149172,Technology,1523,132534
IG0007923,25:23,Photo,68601,1843,2284,8869,1586324,2042442,2156,8,994,Reels Feed,3.9950706066561503,Beauty,1523,81597
IG0007924,25:23,Photo,80562,5157,1990,4767,1466903,1925676,1784,11,262,Explore,4.802261647338389,Travel,1523,92476
IG0007925,25:23,Reel,147879,7013,1301,5355,1599487,1863534,1404,14,769,Profile,8.668905423780839,Lifestyle,1523,161548
IG0007926,25:23,Video,106357,8927,2407,5761,1352449,1736412,626,26,107,Reels Feed,7.109603020481314,Beauty,1523,123452
IG0007927,25:23,Carousel,86602,516,581,3201,253315,309603,1382,8,973,Hashtags,29.36018061840486,Technology,1523,90900
IG0007928,25:23,Reel,31247,8018,7,8842,1992426,2458370,635,6,316,Home Feed,1.9571504696201143,Food,1523,48114
IG0007929,25:23,Photo,66211,6100,4230,5559,964221,1109066,1451,5,68,Hashtags,7.402625272075783,Fashion,1523,82100
IG0007930,25:23,Video,48744,4369,1908,4747,540461,821183,1973,0,546,Explore,7.278280237170034,Lifestyle,1523,59768
IG0007931,25:23,Photo,21658,2115,2040,7093,1922138,2082984,83,0,822,External,1.5797528929650924,Beauty,1523,32906
IG0007932,25:23,Carousel,49123,7466,318,5032,43647,248426,1647,7,853,External,24.932575495318527,Lifestyle,1523,61939
IG0007933,25:23,Video,64785,2748,674,12250,319595,817013,403,2,361,Home Feed,9.847701321765994,Music,1523,80457
IG0007934,25:23,Video,178420,4468,761,1529,401262,839414,1042,30,964,Explore,22.060389748086166,Beauty,1523,185178
IG0007935,25:23,Video,97788,7717,3229,274,388836,692888,2078,26,286,Reels Feed,15.732412742030458,Travel,1523,109008
IG0007936,25:23,Carousel,54999,8053,4039,2197,532279,921080,1372,1,277,Explore,7.522473617926781,Fashion,1523,69288
IG0007937,25:23,Reel,172582,9923,2731,3833,629612,975243,1787,10,436,Home Feed,19.386860505535545,Fashion,1523,189069
IG0007938,25:23,Reel,13689,1793,1151,11636,287785,575159,1951,28,866,Home Feed,4.914988724856953,Fitness,1523,28269
IG0007939,25:23,Reel,106644,9340,2677,10782,1242340,1573383,942,27,96,External,8.227049612205038,Lifestyle,1523,129443
IG0007940,25:23,Photo,191656,4053,3729,1310,23054,338255,1569,26,641,External,59.348124935329864,Comedy,1523,200748
IG0007941,25:23,Video,27421,6056,3652,10507,1738317,1964282,754,22,298,Home Feed,2.425110040208076,Fashion,1523,47636
IG0007942,25:23,Photo,125407,616,3224,2227,1403800,1741541,1508,23,350,Explore,7.549291116315953,Fashion,1523,131474
IG0007943,25:23,Photo,132544,2404,3754,3595,51261,100096,1490,8,513,Explore,142.16052589514067,Music,1523,142297
IG0007944,25:23,Video,53770,7529,2134,13863,548090,622716,1041,5,454,External,12.412721047797069,Photography,1523,77296
IG0007945,25:23,Photo,174059,3823,691,702,1761953,1893037,1674,19,395,Home Feed,9.470232224726722,Music,1523,179275
IG0007946,25:23,Video,4585,2635,3168,8556,62874,528467,1130,10,281,Profile,3.5847082220838766,Music,1523,18944
IG0007947,25:23,Carousel,180453,3797,1976,12528,1050615,1248672,1319,21,390,Reels Feed,15.917230465646703,Photography,1523,198754
IG0007948,25:23,Reel,176925,6452,21,8749,1761907,2150322,1920,9,126,Reels Feed,8.935731485796081,Lifestyle,1523,192147
IG0007949,25:23,Photo,8603,2574,4474,13680,817470,898507,2126,10,462,Profile,3.264415302273661,Beauty,1523,29331
IG0007950,25:23,Reel,9912,5606,3349,6832,1393843,1838345,64,29,703,Explore,1.397942170811246,Food,1523,25699
IG0007951,25:23,Reel,83100,2157,2542,14365,1214958,1328309,1140,0,520,Home Feed,7.691282675943624,Comedy,1523,102164
IG0007952,25:23,Video,126713,6922,4418,6611,1860567,2164927,1868,11,616,Profile,6.682165264694838,Fashion,1523,144664
IG0007953,25:23,Reel,183130,3214,441,7594,1336513,1634830,1056,26,54,Home Feed,11.88986010777879,Fitness,1523,194379
IG0007954,25:23,Video,5553,650,798,8364,1369821,1783361,1795,22,279,Hashtags,0.8615754185495814,Comedy,1523,15365
IG0007955,25:23,Reel,159070,9345,4950,13671,648474,1146912,1093,21,35,Home Feed,16.3077899612176,Beauty,1523,187036
IG0007956,25:23,Photo,125074,309,4180,6321,69534,163720,2105,18,970,Hashtags,82.99780112387002,Photography,1523,135884
IG0007957,25:23,Reel,166513,3804,426,10269,1217740,1650336,826,25,198,Profile,10.968190719950362,Comedy,1523,181012
IG0007958,25:23,Reel,134033,3479,4996,9281,294384,692814,1708,8,933,Reels Feed,21.909054955586925,Fashion,1523,151789
IG0007959,25:23,Photo,36622,5221,768,8811,424293,634488,1049,13,482,Reels Feed,8.104487397712802,Comedy,1523,51422
IG0007960,25:23,Reel,142231,7339,1804,1060,75733,148293,1077,9,775,Hashtags,102.79244468720708,Food,1523,152434
IG0007961,25:23,Carousel,132136,454,3335,2556,1753288,1901402,2167,24,747,Hashtags,7.283099523404308,Photography,1523,138481
IG0007962,25:23,Reel,78770,9803,3984,3463,417015,566045,276,5,313,Hashtags,16.96331563744932,Comedy,1523,96020
IG0007963,25:23,Video,12097,6439,1115,12670,1878800,1953050,943,19,910,Home Feed,1.6548987481119275,Fashion,1523,32321
IG0007964,25:23,Video,133046,2013,4166,14732,1555676,1696779,2198,14,627,Hashtags,9.073485704384602,Fashion,1523,153957
IG0007965,25:23,Reel,110737,632,3002,7762,203976,680769,2066,27,629,External,17.940446759473478,Comedy,1523,122133
IG0007966,25:23,Carousel,76249,9625,1826,4663,1952857,2268877,1900,12,20,Profile,4.070868539810664,Lifestyle,1523,92363
IG0007967,25:23,Video,44657,5840,3507,3173,1778395,2156248,502,11,89,Reels Feed,2.651689416059748,Fitness,1523,57177
IG0007968,25:23,Reel,35179,206,875,3278,1588105,1770798,1370,13,813,Profile,2.2327786681484842,Technology,1523,39538
IG0007969,25:23,Reel,29252,1098,655,3637,1744277,1770150,954,6,919,Reels Feed,1.9570092929977685,Music,1523,34642
IG0007970,25:23,Video,167084,7511,565,4088,871136,1303783,144,25,414,Home Feed,13.748300138903483,Photography,1523,179248
